date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side,full_date
12/23,1310,美好-蘆洲,5261,15,0,15,1.6,12,buy,2025-12-23
12/23,1310,永豐金證券,0039004100300030,1,11,-10,1.07,12,sell,2025-12-23
12/23,1310,新加坡商瑞銀,1650,37,23,14,1.5,13,buy,2025-12-23
12/23,1310,新光,8560,0,10,-10,1.07,13,sell,2025-12-23
12/23,1310,永豐金-三重,003900410039004b,11,0,11,1.18,14,buy,2025-12-23
12/23,1310,合庫證券,1020,9,15,-6,0.64,14,sell,2025-12-23
12/23,1310,元大-蘆洲,9857,10,0,10,1.07,15,buy,2025-12-23
12/23,1310,元富-松德,0035003900320061,0,6,-6,0.64,15,sell,2025-12-23
12/23,1312,凱基,9200,846,0,846,35.49,1,buy,2025-12-23
12/23,1312,第一金-大稻埕,0035003300380046,0,684,-684,28.69,1,sell,2025-12-23
12/23,1312,美商高盛,1480,253,82,171,7.17,2,buy,2025-12-23
12/23,1312,凱基-鳳山,9274,0,200,-200,8.39,2,sell,2025-12-23
12/23,1312,新加坡商瑞銀,1650,163,31,132,5.54,3,buy,2025-12-23
12/23,1312,台灣摩根士丹利,1470,7,159,-152,6.38,3,sell,2025-12-23
12/23,1312,摩根大通,8440,123,59,64,2.68,4,buy,2025-12-23
12/23,1312,群益金鼎-開元,9134,1,62,-61,2.56,4,sell,2025-12-23
12/23,1312,凱基-台北,9268,141,82,59,2.47,5,buy,2025-12-23
12/23,1312,富邦-台北,9623,0,60,-60,2.52,5,sell,2025-12-23
12/23,1312,群益金鼎-東大,9135,50,0,50,2.1,6,buy,2025-12-23
12/23,1312,兆豐-北高雄,0037003000300049,0,50,-50,2.1,6,sell,2025-12-23
12/23,1312,富邦-仁愛,9676,69,25,44,1.85,7,buy,2025-12-23
12/23,1312,中國信託,6160,0,34,-34,1.43,7,sell,2025-12-23
12/23,1312,凱基-三重,9205,40,0,40,1.68,8,buy,2025-12-23
12/23,1312,新光,8560,1,31,-30,1.26,8,sell,2025-12-23
12/23,1312,美林,1440,35,0,35,1.47,9,buy,2025-12-23
12/23,1312,元大-敦南,0039003800390050,0,30,-30,1.26,9,sell,2025-12-23
12/23,1312,元大-鹿港,0039003800390053,35,0,35,1.47,10,buy,2025-12-23
12/23,1312,富邦-新板,0039003600310048,5,34,-29,1.22,10,sell,2025-12-23
12/23,1312,元大-萬華,0039003800310071,32,0,32,1.34,11,buy,2025-12-23
12/23,1312,富邦-宜蘭,9686,0,27,-27,1.13,11,sell,2025-12-23
12/23,1312,元大證券,9800,56,25,31,1.3,12,buy,2025-12-23
12/23,1312,元大-發財,0039003800310045,0,27,-27,1.13,12,sell,2025-12-23
12/23,1312,玉山-台南,8847,30,0,30,1.26,13,buy,2025-12-23
12/23,1312,統一-板橋,0035003800350050,0,23,-23,0.96,13,sell,2025-12-23
12/23,1312,元大-西屯,0039003800300077,30,0,30,1.26,14,buy,2025-12-23
12/23,1312,元大-信義,003900380039006d,0,20,-20,0.84,14,sell,2025-12-23
12/23,1312,港商野村,1560,22,0,22,0.92,15,buy,2025-12-23
12/23,1312,合庫-桃園,0031003000320045,0,18,-18,0.76,15,sell,2025-12-23
12/24,50,永豐金證券,0039004100300030,28571,4604,23967,23.53,1,buy,2025-12-24
12/24,50,凱基,9200,1678,19952,-18274,17.94,1,sell,2025-12-24
12/24,50,凱基-台北,9268,22440,698,21742,21.34,2,buy,2025-12-24
12/24,50,元大證券,9800,13289,24645,-11356,11.15,2,sell,2025-12-24
12/24,50,國泰證券,8880,8515,1420,7095,6.96,3,buy,2025-12-24
12/24,50,國泰-敦南,8888,1275,2448,-1173,1.15,3,sell,2025-12-24
12/24,50,台新證券,8150,1306,467,839,0.82,4,buy,2025-12-24
12/24,50,富邦證券,9600,3932,5039,-1107,1.09,4,sell,2025-12-24
12/24,50,第一金-光復,0035003300380043,508,17,491,0.48,5,buy,2025-12-24
12/24,50,華南永昌,9300,81,1127,-1046,1.03,5,sell,2025-12-24
12/24,50,永豐金-內湖,0039004100390067,410,63,347,0.34,6,buy,2025-12-24
12/24,50,第一金,5380,228,1082,-854,0.84,6,sell,2025-12-24
12/24,50,元富,5920,445,216,229,0.22,7,buy,2025-12-24
12/24,50,元富-城東,0035003900320072,11,839,-828,0.81,7,sell,2025-12-24
12/24,50,元大-忠孝,9871,252,44,208,0.2,8,buy,2025-12-24
12/24,50,新光,8560,487,966,-479,0.47,8,sell,2025-12-24
12/24,50,富邦-彰化,0039003600350055,153,33,120,0.12,9,buy,2025-12-24
12/24,50,群益金鼎,9100,106,540,-434,0.43,9,sell,2025-12-24
12/24,50,台新-高雄,0038003100350041,228,119,109,0.11,10,buy,2025-12-24
12/24,50,富邦-台北,9623,190,608,-418,0.41,10,sell,2025-12-24
12/24,50,元富-佳里,0035003900320077,120,14,106,0.1,11,buy,2025-12-24
12/24,50,國泰-台南,8884,80,497,-417,0.41,11,sell,2025-12-24
12/24,50,統一,5850,765,666,99,0.1,12,buy,2025-12-24
12/24,50,合庫證券,1020,559,954,-395,0.39,12,sell,2025-12-24
12/24,50,永豐金-市政,0039004100390057,198,126,72,0.07,13,buy,2025-12-24
12/24,50,福邦證券,6480,1,350,-349,0.34,13,sell,2025-12-24
12/24,50,合庫-桃園,0031003000320045,104,36,68,0.07,14,buy,2025-12-24
12/24,50,國泰-板橋,003800380038004b,154,443,-289,0.28,14,sell,2025-12-24
12/24,50,玉山-雙和,8841,86,20,66,0.06,15,buy,2025-12-24
12/24,50,國泰-桃園,8885,117,400,-283,0.28,15,sell,2025-12-24
12/24,51,元富,5920,44,0,44,40.0,1,buy,2025-12-24
12/24,51,元大證券,9800,1,61,-60,54.55,1,sell,2025-12-24
12/24,51,國泰-敦南,8888,14,1,13,11.82,2,buy,2025-12-24
12/24,51,中國信託,6160,1,21,-20,18.18,2,sell,2025-12-24
12/24,51,國泰-忠孝,8887,6,1,5,4.55,3,buy,2025-12-24
12/24,51,合庫證券,1020,0,5,-5,4.55,3,sell,2025-12-24
12/24,51,統一-基隆,0035003800350041,5,0,5,4.55,4,buy,2025-12-24
12/24,51,凱基-埔墘,9288,0,3,-3,2.73,4,sell,2025-12-24
12/24,51,元大-忠孝,9871,4,0,4,3.64,5,buy,2025-12-24
12/24,51,元大-大天母,9893,0,2,-2,1.82,5,sell,2025-12-24
12/24,51,台新-台中,0038003100350042,3,0,3,2.73,6,buy,2025-12-24
12/24,51,國泰-台中,8882,1,2,-1,0.91,6,sell,2025-12-24
12/24,51,富邦-建國,9658,3,0,3,2.73,7,buy,2025-12-24
12/24,51,元富-城中,0035003900320045,0,1,-1,0.91,7,sell,2025-12-24
12/24,51,永豐金-竹科,0039004100390058,2,0,2,1.82,8,buy,2025-12-24
12/24,51,群益金鼎-土城,003900310033004e,0,1,-1,0.91,8,sell,2025-12-24
12/24,51,富邦-中壢,9636,2,0,2,1.82,9,buy,2025-12-24
12/24,51,凱基-台北,9268,0,1,-1,0.91,9,sell,2025-12-24
12/24,51,元大-天母,0039003800310049,2,0,2,1.82,10,buy,2025-12-24
12/24,51,元大-南投,0039003800310044,0,1,-1,0.91,10,sell,2025-12-24
12/24,51,富邦證券,9600,3,1,2,1.82,11,buy,2025-12-24
12/24,51,元大-士林,003900380031006a,0,1,-1,0.91,11,sell,2025-12-24
12/24,51,國泰證券,8880,2,0,2,1.82,12,buy,2025-12-24
12/24,51,元大-中壢,9834,0,1,-1,0.91,12,sell,2025-12-24
12/24,51,凱基,9200,1,0,1,0.91,13,buy,2025-12-24
12/24,51,元大-仁愛,003900380033006a,0,1,-1,0.91,13,sell,2025-12-24
12/24,51,玉山-左營,0038003800340044,1,0,1,0.91,14,buy,2025-12-24
12/24,51,群益金鼎-海山,9108,0,1,-1,0.91,14,sell,2025-12-24
12/24,51,兆豐-三民,0037003000300068,1,0,1,0.91,15,buy,2025-12-24
12/24,51,第一金-頭份,0035003300380049,0,0,0,0.0,15,sell,2025-12-24
12/24,52,凱基-台北,9268,6572,1142,5430,19.47,1,buy,2025-12-24
12/24,52,元大證券,9800,1134,2033,-899,3.22,1,sell,2025-12-24
12/24,52,富邦證券,9600,2178,23,2155,7.73,2,buy,2025-12-24
12/24,52,新加坡商瑞銀,1650,0,807,-807,2.89,2,sell,2025-12-24
12/24,52,群益金鼎,9100,2048,88,1960,7.03,3,buy,2025-12-24
12/24,52,國泰-敦南,8888,432,1114,-682,2.45,3,sell,2025-12-24
12/24,52,永豐金證券,0039004100300030,1799,330,1469,5.27,4,buy,2025-12-24
12/24,52,台新證券,8150,103,701,-598,2.14,4,sell,2025-12-24
12/24,52,元富,5920,2690,1488,1202,4.31,5,buy,2025-12-24
12/24,52,兆豐證券,7000,2,549,-547,1.96,5,sell,2025-12-24
12/24,52,中國信託,6160,1038,49,989,3.55,6,buy,2025-12-24
12/24,52,元富-大昌,0035003900320044,30,295,-265,0.95,6,sell,2025-12-24
12/24,52,富邦-桃園,9665,222,29,193,0.69,7,buy,2025-12-24
12/24,52,新光,8560,169,432,-263,0.94,7,sell,2025-12-24
12/24,52,元富-桃園,0035003900320076,142,30,112,0.4,8,buy,2025-12-24
12/24,52,富邦-樹林,0039003600320045,19,270,-251,0.9,8,sell,2025-12-24
12/24,52,統一,5850,513,402,111,0.4,9,buy,2025-12-24
12/24,52,元大-林森,0039003800330042,1,225,-224,0.8,9,sell,2025-12-24
12/24,52,玉山證券,8840,135,40,95,0.34,10,buy,2025-12-24
12/24,52,國泰-台中,8882,45,265,-220,0.79,10,sell,2025-12-24
12/24,52,永豐金-新莊,0039004100390048,116,24,92,0.33,11,buy,2025-12-24
12/24,52,玉山-台南,8847,18,205,-187,0.67,11,sell,2025-12-24
12/24,52,富邦-永康,003900360031005a,111,25,86,0.31,12,buy,2025-12-24
12/24,52,元大-淡水,9899,10,188,-178,0.64,12,sell,2025-12-24
12/24,52,第一金,5380,97,15,82,0.29,13,buy,2025-12-24
12/24,52,元大-大灣,9815,7,178,-171,0.61,13,sell,2025-12-24
12/24,52,凱基-新莊,0039003200310053,82,2,80,0.29,14,buy,2025-12-24
12/24,52,臺銀,1040,34,192,-158,0.57,14,sell,2025-12-24
12/24,52,華南永昌-虎尾,9377,112,33,79,0.28,15,buy,2025-12-24
12/24,52,永豐金-板新,003900410039004a,21,175,-154,0.55,15,sell,2025-12-24
12/24,53,中國信託,6160,6,0,6,50.0,1,buy,2025-12-24
12/24,53,永豐金-台南,0039004100390068,0,2,-2,16.67,1,sell,2025-12-24
12/24,53,群益金鼎-天母,0039003100380050,1,0,1,8.33,2,buy,2025-12-24
12/24,53,玉山-城中,0038003800340045,0,1,-1,8.33,2,sell,2025-12-24
12/24,53,國泰證券,8880,1,1,0,0.0,3,buy,2025-12-24
12/24,53,元大-基隆,0039003800390059,0,1,-1,8.33,3,sell,2025-12-24
12/24,53,康和-板橋,0038003400350044,0,0,0,0.0,4,buy,2025-12-24
12/24,53,永豐金證券,0039004100300030,0,1,-1,8.33,4,sell,2025-12-24
12/24,53,凱基,9200,0,0,0,0.0,5,buy,2025-12-24
12/24,53,國泰-館前,0038003800380041,0,1,-1,8.33,5,sell,2025-12-24
12/24,53,元大-八德,9813,0,0,0,0.0,6,buy,2025-12-24
12/24,53,群益金鼎-屏東,0039003100330048,0,1,-1,8.33,6,sell,2025-12-24
12/24,53,玉山-新竹,0038003800340048,0,0,0,0.0,7,buy,2025-12-24
12/24,53,元大證券,9800,1,1,0,0.0,7,sell,2025-12-24
12/24,53,凱基-竹科,9272,0,0,0,0.0,8,buy,2025-12-24
12/24,53,元富-西松,003500390032006e,0,0,0,0.0,8,sell,2025-12-24
12/24,53,凱基-站前,0039003200300046,0,0,0,0.0,9,buy,2025-12-24
12/24,53,永豐金-萬盛,0039004100390032,0,0,0,0.0,9,sell,2025-12-24
12/24,53,玉山-數位,003800380034004d,0,0,0,0.0,10,buy,2025-12-24
12/24,53,統一-台南,5855,0,0,0,0.0,10,sell,2025-12-24
12/24,53,元大-竹科,003900380030004b,0,0,0,0.0,11,buy,2025-12-24
12/24,53,元大-永和,9891,0,0,0,0.0,11,sell,2025-12-24
12/24,53,玉山-台中,0038003800340042,0,0,0,0.0,12,buy,2025-12-24
12/24,53,富邦-仁愛,9676,0,0,0,0.0,12,sell,2025-12-24
12/24,53,第一金,5380,0,0,0,0.0,13,buy,2025-12-24
12/24,53,第一金-安和,003500330038006a,0,0,0,0.0,13,sell,2025-12-24
12/24,53,凱基-北門,9283,0,0,0,0.0,14,buy,2025-12-24
12/24,53,兆豐-鹿港,0037003000300066,0,0,0,0.0,14,sell,2025-12-24
12/24,53,元大-大安,003900380033004e,0,0,0,0.0,15,buy,2025-12-24
12/24,53,康和-內湖,0038003400350041,0,0,0,0.0,15,sell,2025-12-24
12/24,55,元大證券,9800,61,6,55,28.8,1,buy,2025-12-24
12/24,55,凱基-台北,9268,4,23,-19,9.95,1,sell,2025-12-24
12/24,55,元大-忠孝,9871,14,0,14,7.33,2,buy,2025-12-24
12/24,55,元大-敦南,0039003800390050,0,13,-13,6.81,2,sell,2025-12-24
12/24,55,富邦-台中,003900360035004b,8,0,8,4.19,3,buy,2025-12-24
12/24,55,凱基-三峽,0039003200310045,0,12,-12,6.28,3,sell,2025-12-24
12/24,55,國泰-敦南,8888,10,2,8,4.19,4,buy,2025-12-24
12/24,55,元大-北三重,0039003800390056,0,12,-12,6.28,4,sell,2025-12-24
12/24,55,亞東-台南,2185,5,0,5,2.62,5,buy,2025-12-24
12/24,55,大昌-樹林,6461,0,10,-10,5.24,5,sell,2025-12-24
12/24,55,元富-同大,0035003900320050,5,0,5,2.62,6,buy,2025-12-24
12/24,55,元大-豐原站前,0039003800390057,0,10,-10,5.24,6,sell,2025-12-24
12/24,55,(牛牛牛)亞-鑫豐,0036003000310064,5,0,5,2.62,7,buy,2025-12-24
12/24,55,永豐金-台南,0039004100390068,0,10,-10,5.24,7,sell,2025-12-24
12/24,55,國票證券,7790,5,0,5,2.62,8,buy,2025-12-24
12/24,55,中國信託,6160,7,14,-7,3.66,8,sell,2025-12-24
12/24,55,致和-崇德,0037003000330042,4,0,4,2.09,9,buy,2025-12-24
12/24,55,富邦-新竹,9647,0,5,-5,2.62,9,sell,2025-12-24
12/24,55,國泰證券,8880,3,0,3,1.57,10,buy,2025-12-24
12/24,55,臺銀-新竹,1045,0,5,-5,2.62,10,sell,2025-12-24
12/24,55,群益金鼎-士林,9137,3,0,3,1.57,11,buy,2025-12-24
12/24,55,富邦-台北,9623,0,5,-5,2.62,11,sell,2025-12-24
12/24,55,凱基,9200,3,0,3,1.57,12,buy,2025-12-24
12/24,55,台新證券,8150,1,6,-5,2.62,12,sell,2025-12-24
12/24,55,玉山證券,8840,2,0,2,1.05,13,buy,2025-12-24
12/24,55,統一-桃園,0035003800350048,0,4,-4,2.09,13,sell,2025-12-24
12/24,55,臺銀-臺南,1042,2,0,2,1.05,14,buy,2025-12-24
12/24,55,美林,1440,0,4,-4,2.09,14,sell,2025-12-24
12/24,55,元富-板橋,0035003900320062,2,0,2,1.05,15,buy,2025-12-24
12/24,55,玉山-嘉義,8848,1,5,-4,2.09,15,sell,2025-12-24
12/24,56,台灣摩根士丹利,1470,1662,0,1662,4.37,1,buy,2025-12-24
12/24,56,元大證券,9800,533,8628,-8095,21.28,1,sell,2025-12-24
12/24,56,國泰-敦南,8888,1726,1036,690,1.81,2,buy,2025-12-24
12/24,56,凱基-台北,9268,188,7329,-7141,18.77,2,sell,2025-12-24
12/24,56,群益金鼎-海山,9108,669,0,669,1.76,3,buy,2025-12-24
12/24,56,中國信託,6160,451,4998,-4547,11.95,3,sell,2025-12-24
12/24,56,富邦-板橋,9655,451,14,437,1.15,4,buy,2025-12-24
12/24,56,永豐金證券,0039004100300030,959,3241,-2282,6.0,4,sell,2025-12-24
12/24,56,國泰證券,8880,421,0,421,1.11,5,buy,2025-12-24
12/24,56,富邦證券,9600,191,1214,-1023,2.69,5,sell,2025-12-24
12/24,56,富邦-陽明,9604,335,10,325,0.85,6,buy,2025-12-24
12/24,56,元大-金華,9878,23,201,-178,0.47,6,sell,2025-12-24
12/24,56,台新證券,8150,436,138,298,0.78,7,buy,2025-12-24
12/24,56,統一-新營,0035003800350045,10,185,-175,0.46,7,sell,2025-12-24
12/24,56,日進,5660,297,3,294,0.77,8,buy,2025-12-24
12/24,56,合庫-鳳山,1029,40,177,-137,0.36,8,sell,2025-12-24
12/24,56,新光,8560,323,51,272,0.71,9,buy,2025-12-24
12/24,56,富邦-斗六,0039003600320047,16,150,-134,0.35,9,sell,2025-12-24
12/24,56,國泰-台中,8882,405,164,241,0.63,10,buy,2025-12-24
12/24,56,玉山-台南,8847,58,171,-113,0.3,10,sell,2025-12-24
12/24,56,元大-敦南,0039003800390050,246,7,239,0.63,11,buy,2025-12-24
12/24,56,元大-沙鹿,0039003800300064,55,143,-88,0.23,11,sell,2025-12-24
12/24,56,玉山-新莊,8842,226,9,217,0.57,12,buy,2025-12-24
12/24,56,凱基-八德,003900320031004d,11,98,-87,0.23,12,sell,2025-12-24
12/24,56,凱基-中山,9229,227,13,214,0.56,13,buy,2025-12-24
12/24,56,富邦-南屯,9666,97,183,-86,0.23,13,sell,2025-12-24
12/24,56,凱基,9200,266,63,203,0.53,14,buy,2025-12-24
12/24,56,華南永昌-嘉義,9314,24,109,-85,0.22,14,sell,2025-12-24
12/24,56,臺銀-新竹,1045,163,2,161,0.42,15,buy,2025-12-24
12/24,56,兆豐-台中,7003,37,116,-79,0.21,15,sell,2025-12-24
12/24,57,永豐金證券,0039004100300030,10,2,8,33.33,1,buy,2025-12-24
12/24,57,元大證券,9800,1,10,-9,37.5,1,sell,2025-12-24
12/24,57,富邦-建國,9658,2,0,2,8.33,2,buy,2025-12-24
12/24,57,元大-新店中正,0039003800340043,0,2,-2,8.33,2,sell,2025-12-24
12/24,57,新光,8560,1,0,1,4.17,3,buy,2025-12-24
12/24,57,永豐金-南京,0039004100390053,0,1,-1,4.17,3,sell,2025-12-24
12/24,57,中國信託,6160,1,0,1,4.17,4,buy,2025-12-24
12/24,57,國泰證券,8880,0,1,-1,4.17,4,sell,2025-12-24
12/24,57,群益金鼎-屏東,0039003100330048,1,0,1,4.17,5,buy,2025-12-24
12/24,57,富邦證券,9600,4,4,0,0.0,5,sell,2025-12-24
12/24,57,康和-板橋,0038003400350044,0,0,0,0.0,6,buy,2025-12-24
12/24,57,國泰-敦南,8888,0,0,0,0.0,7,buy,2025-12-24
12/24,57,國泰-館前,0038003800380041,0,0,0,0.0,8,buy,2025-12-24
12/24,57,凱基,9200,4,4,0,0.0,9,buy,2025-12-24
12/24,57,國泰-板橋,003800380038004b,0,0,0,0.0,10,buy,2025-12-24
12/24,57,玉山-大里,003800380034004a,0,0,0,0.0,11,buy,2025-12-24
12/24,57,玉山-高雄,8843,0,0,0,0.0,12,buy,2025-12-24
12/24,57,台新-台中,0038003100350042,0,0,0,0.0,13,buy,2025-12-24
12/24,57,口袋證券,6620,0,0,0,0.0,14,buy,2025-12-24
12/24,57,富邦-新竹,9647,0,0,0,0.0,15,buy,2025-12-24
12/24,61,元大證券,9800,349,0,349,85.75,1,buy,2025-12-24
12/24,61,玉山-新竹,0038003800340048,0,101,-101,24.82,1,sell,2025-12-24
12/24,61,新光-高雄,8562,10,0,10,2.46,2,buy,2025-12-24
12/24,61,陽信-石牌,8711,0,30,-30,7.37,2,sell,2025-12-24
12/24,61,元大-高雄,003900380031006d,10,0,10,2.46,3,buy,2025-12-24
12/24,61,玉山-信義,0038003800340043,0,25,-25,6.14,3,sell,2025-12-24
12/24,61,元大-龍潭,9858,6,0,6,1.47,4,buy,2025-12-24
12/24,61,永豐金-新店,0039004100390069,0,21,-21,5.16,4,sell,2025-12-24
12/24,61,第一金,5380,6,0,6,1.47,5,buy,2025-12-24
12/24,61,凱基-豐中,9223,0,15,-15,3.69,5,sell,2025-12-24
12/24,61,華南永昌-基隆,9322,3,0,3,0.74,6,buy,2025-12-24
12/24,61,富邦-竹科,0039003600320043,0,15,-15,3.69,6,sell,2025-12-24
12/24,61,國泰-台南,8884,2,0,2,0.49,7,buy,2025-12-24
12/24,61,華南永昌-楠梓,9332,0,14,-14,3.44,7,sell,2025-12-24
12/24,61,臺銀,1040,2,1,1,0.25,8,buy,2025-12-24
12/24,61,國泰-新莊,8886,0,12,-12,2.95,8,sell,2025-12-24
12/24,61,元富-三重,5923,1,0,1,0.25,9,buy,2025-12-24
12/24,61,元大-竹科,003900380030004b,0,12,-12,2.95,9,sell,2025-12-24
12/24,61,元富-中港,0035003900320069,1,0,1,0.25,10,buy,2025-12-24
12/24,61,國泰-敦南,8888,1,11,-10,2.46,10,sell,2025-12-24
12/24,61,元富-烏日,0035003900320063,1,0,1,0.25,11,buy,2025-12-24
12/24,61,中國信託-中壢,0036003100360041,0,10,-10,2.46,11,sell,2025-12-24
12/24,61,兆豐-松德,0037003000300069,1,0,1,0.25,12,buy,2025-12-24
12/24,61,富邦-板橋,9655,0,10,-10,2.46,12,sell,2025-12-24
12/24,61,玉山-板橋,8846,1,0,1,0.25,13,buy,2025-12-24
12/24,61,國泰-館前,0038003800380041,1,10,-9,2.21,13,sell,2025-12-24
12/24,61,玉山-數位,003800380034004d,1,0,1,0.25,14,buy,2025-12-24
12/24,61,凱基-站前,0039003200300046,0,8,-8,1.97,14,sell,2025-12-24
12/24,61,群益金鼎-民權,9131,1,0,1,0.25,15,buy,2025-12-24
12/24,61,美好-泰山,5263,0,6,-6,1.47,15,sell,2025-12-24
12/24,1101,美商高盛,1480,1076,276,800,9.64,1,buy,2025-12-24
12/24,1101,兆豐證券,7000,4,871,-867,10.44,1,sell,2025-12-24
12/24,1101,臺銀,1040,501,13,488,5.88,2,buy,2025-12-24
12/24,1101,台灣摩根士丹利,1470,170,543,-373,4.49,2,sell,2025-12-24
12/24,1101,元大-北三重,0039003800390056,388,0,388,4.67,3,buy,2025-12-24
12/24,1101,統一-士林,003500380035004d,0,337,-337,4.06,3,sell,2025-12-24
12/24,1101,富邦-彰化,0039003600350055,303,2,301,3.63,4,buy,2025-12-24
12/24,1101,香港上海匯豐,8960,14,207,-193,2.32,4,sell,2025-12-24
12/24,1101,永豐金證券,0039004100300030,283,47,236,2.84,5,buy,2025-12-24
12/24,1101,(牛牛牛)亞-鑫豐,0036003000310064,10,151,-141,1.7,5,sell,2025-12-24
12/24,1101,新加坡商瑞銀,1650,362,133,229,2.76,6,buy,2025-12-24
12/24,1101,摩根大通,8440,393,498,-105,1.26,6,sell,2025-12-24
12/24,1101,富邦證券,9600,239,39,200,2.41,7,buy,2025-12-24
12/24,1101,永豐金-市政,0039004100390057,1,100,-99,1.19,7,sell,2025-12-24
12/24,1101,美林,1440,770,578,192,2.31,8,buy,2025-12-24
12/24,1101,兆豐-新竹,0037003000300056,12,100,-88,1.06,8,sell,2025-12-24
12/24,1101,港商野村,1560,150,0,150,1.81,9,buy,2025-12-24
12/24,1101,土銀,1030,1,89,-88,1.06,9,sell,2025-12-24
12/24,1101,港商麥格理,1360,132,0,132,1.59,10,buy,2025-12-24
12/24,1101,新光,8560,20,108,-88,1.06,10,sell,2025-12-24
12/24,1101,元大證券,9800,299,185,114,1.37,11,buy,2025-12-24
12/24,1101,美好-富順,003500320036004b,0,80,-80,0.96,11,sell,2025-12-24
12/24,1101,元大-新竹,9816,102,5,97,1.17,12,buy,2025-12-24
12/24,1101,元富-同大,0035003900320050,0,78,-78,0.94,12,sell,2025-12-24
12/24,1101,凱基-士林,9238,65,4,61,0.73,13,buy,2025-12-24
12/24,1101,富邦-仁愛,9676,1,59,-58,0.7,13,sell,2025-12-24
12/24,1101,國票-博愛,003700370039007a,60,0,60,0.72,14,buy,2025-12-24
12/24,1101,宏遠-光隆,0031003200360069,0,50,-50,0.6,14,sell,2025-12-24
12/24,1101,華南永昌-南京,9326,126,69,57,0.69,15,buy,2025-12-24
12/24,1101,富邦-基隆,9614,0,50,-50,0.6,15,sell,2025-12-24
12/24,1102,凱基,9200,9285,0,9285,57.76,1,buy,2025-12-24
12/24,1102,台灣摩根士丹利,1470,23,5097,-5074,31.56,1,sell,2025-12-24
12/24,1102,港商麥格理,1360,285,0,285,1.77,2,buy,2025-12-24
12/24,1102,美商高盛,1480,310,3167,-2857,17.77,2,sell,2025-12-24
12/24,1102,永豐金證券,0039004100300030,292,15,277,1.72,3,buy,2025-12-24
12/24,1102,元富,5920,2,1002,-1000,6.22,3,sell,2025-12-24
12/24,1102,美好-富順,003500320036004b,194,0,194,1.21,4,buy,2025-12-24
12/24,1102,摩根大通,8440,310,983,-673,4.19,4,sell,2025-12-24
12/24,1102,元大證券,9800,290,134,156,0.97,5,buy,2025-12-24
12/24,1102,凱基-台北,9268,588,1251,-663,4.12,5,sell,2025-12-24
12/24,1102,中國信託,6160,102,0,102,0.63,6,buy,2025-12-24
12/24,1102,新加坡商瑞銀,1650,1468,1900,-432,2.69,6,sell,2025-12-24
12/24,1102,美林,1440,474,383,91,0.57,7,buy,2025-12-24
12/24,1102,永豐金-敦南,0039004100380046,2,100,-98,0.61,7,sell,2025-12-24
12/24,1102,元富-同大,0035003900320050,69,6,63,0.39,8,buy,2025-12-24
12/24,1102,台新證券,8150,7,103,-96,0.6,8,sell,2025-12-24
12/24,1102,華南永昌-南京,9326,70,17,53,0.33,9,buy,2025-12-24
12/24,1102,香港上海匯豐,8960,4,70,-66,0.41,9,sell,2025-12-24
12/24,1102,富邦-建國,9658,52,0,52,0.32,10,buy,2025-12-24
12/24,1102,群益金鼎-開元,9134,1,39,-38,0.24,10,sell,2025-12-24
12/24,1102,新光,8560,287,244,43,0.27,11,buy,2025-12-24
12/24,1102,宏遠-高雄,0031003200360051,0,30,-30,0.19,11,sell,2025-12-24
12/24,1102,台新-台中,0038003100350042,47,14,33,0.21,12,buy,2025-12-24
12/24,1102,兆豐-台南,7006,35,55,-20,0.12,12,sell,2025-12-24
12/24,1102,凱基-興隆,9289,32,3,29,0.18,13,buy,2025-12-24
12/24,1102,凱基-站前,0039003200300046,3,23,-20,0.12,13,sell,2025-12-24
12/24,1102,元大-土城永寧,9875,30,2,28,0.17,14,buy,2025-12-24
12/24,1102,花旗環球,1590,10,28,-18,0.11,14,sell,2025-12-24
12/24,1102,富邦-陽明,9604,27,2,25,0.16,15,buy,2025-12-24
12/24,1102,凱基-台南,9211,0,18,-18,0.11,15,sell,2025-12-24
12/24,1103,元大證券,9800,82,2,80,37.91,1,buy,2025-12-24
12/24,1103,中國信託-高雄,003600310036004b,0,22,-22,10.43,1,sell,2025-12-24
12/24,1103,臺銀,1040,17,0,17,8.06,2,buy,2025-12-24
12/24,1103,第一金-台南,5384,0,20,-20,9.48,2,sell,2025-12-24
12/24,1103,新加坡商瑞銀,1650,16,0,16,7.58,3,buy,2025-12-24
12/24,1103,富邦-板橋,9655,0,20,-20,9.48,3,sell,2025-12-24
12/24,1103,永豐金證券,0039004100300030,9,0,9,4.27,4,buy,2025-12-24
12/24,1103,摩根大通,8440,0,16,-16,7.58,4,sell,2025-12-24
12/24,1103,(牛牛牛)亞-鑫豐,0036003000310064,8,0,8,3.79,5,buy,2025-12-24
12/24,1103,美商高盛,1480,7,22,-15,7.11,5,sell,2025-12-24
12/24,1103,兆豐-桃園,003700300030004d,7,0,7,3.32,6,buy,2025-12-24
12/24,1103,京城-嘉義,8492,0,10,-10,4.74,6,sell,2025-12-24
12/24,1103,富邦-三峽,003900360032004a,6,0,6,2.84,7,buy,2025-12-24
12/24,1103,元大-四維,9831,0,10,-10,4.74,7,sell,2025-12-24
12/24,1103,華南永昌-新莊,9305,5,0,5,2.37,8,buy,2025-12-24
12/24,1103,台灣摩根士丹利,1470,6,15,-9,4.27,8,sell,2025-12-24
